PERMNO,date,RET,sprtrn
84398,2010-06-17,0.001608,0.001283
84398,2010-06-18,0.001073,0.001317
84398,2010-06-21,-0.002855,-0.003857
84398,2010-06-22,-0.016516,-0.016071
84398,2010-06-23,-0.003103,-0.002985
84398,2010-06-24,-0.016571,-0.016803
84398,2010-06-25,0.004166,0.002859
84398,2010-06-28,-0.003129,-0.002034
84398,2010-06-29,-0.030875,-0.031017
84398,2010-06-30,-0.009500,-0.010113
84398,2010-07-01,-0.004456,-0.003240
84398,2010-07-02,-0.005450,-0.004662
84398,2010-07-06,0.006556,0.005359
84398,2010-07-07,0.031472,0.031331
84398,2010-07-08,0.009919,0.009413
84398,2010-07-09,0.007465,0.007204
84398,2010-07-12,0.000648,0.000733
84398,2010-07-13,0.015088,0.015379
84398,2010-07-14,-0.000082,-0.000155
84398,2010-07-15,0.000264,0.001196
84398,2010-07-16,-0.027535,-0.028820
84398,2010-07-19,0.005907,0.005982
84398,2010-07-20,0.011091,0.011417
84398,2010-07-21,-0.012998,-0.012820
84398,2010-07-22,0.022331,0.022513
84398,2010-07-23,0.008670,0.008220
84398,2010-07-26,0.010416,0.011200
84398,2010-07-27,-0.000090,-0.001049
84398,2010-07-28,-0.006455,-0.006922
84398,2010-07-29,-0.004872,-0.004159
84398,2010-07-30,-0.000181,0.000064
84398,2010-08-02,0.022581,0.022023
84398,2010-08-03,-0.004789,-0.004796
84398,2010-08-04,0.006683,0.006051
84398,2010-08-05,-0.001062,-0.001269
84398,2010-08-06,-0.004058,-0.003704
84398,2010-08-09,0.005338,0.005483
84398,2010-08-10,-0.005461,-0.005967
84398,2010-08-11,-0.027364,-0.028179
84398,2010-08-12,-0.006130,-0.005379
84398,2010-08-13,-0.002946,-0.004024
84398,2010-08-16,-0.000462,0.000120
84398,2010-08-17,0.012285,0.012192
84398,2010-08-18,0.001825,0.001483
84398,2010-08-19,-0.017397,-0.016935
84398,2010-08-20,-0.003244,-0.003663
84398,2010-08-23,-0.003779,-0.004040
84398,2010-08-24,-0.014876,-0.014512
84398,2010-08-25,0.003885,0.003289
84398,2010-08-26,-0.006702,-0.007685
84398,2010-08-27,0.015490,0.016587
84398,2010-08-30,-0.014496,-0.014719
84398,2010-08-31,-0.000009,0.000391
84398,2010-09-01,0.029912,0.029505
84398,2010-09-02,0.009312,0.009081
84398,2010-09-03,0.012972,0.013219
84398,2010-09-07,-0.011272,-0.011471
84398,2010-09-08,0.007023,0.006439
84398,2010-09-09,0.004619,0.004832
84398,2010-09-10,0.005067,0.004863
84398,2010-09-13,0.011105,0.011131
84398,2010-09-14,-0.000621,-0.000713
84398,2010-09-15,0.003817,0.003541
84398,2010-09-16,-0.000265,-0.000364
84398,2010-09-17,0.000373,0.000827
84398,2010-09-20,0.015290,0.015210
84398,2010-09-21,-0.002014,-0.002564
84398,2010-09-22,-0.004913,-0.004825
84398,2010-09-23,-0.008129,-0.008331
84398,2010-09-24,0.020640,0.021194
84398,2010-09-27,-0.004790,-0.005667
84398,2010-09-28,0.003500,0.004850
84398,2010-09-29,-0.001744,-0.002588
84398,2010-09-30,-0.002970,-0.003084
84398,2010-10-01,0.004206,0.004416
84398,2010-10-04,-0.007504,-0.008035
84398,2010-10-05,0.020132,0.020861
84398,2010-10-06,-0.000086,-0.000672
84398,2010-10-07,-0.001207,-0.001647
84398,2010-10-08,0.005587,0.006122
84398,2010-10-11,0.000965,0.000146
84398,2010-10-12,0.003086,0.003819
84398,2010-10-13,0.007777,0.007121
84398,2010-10-14,-0.003901,-0.003641
84398,2010-10-15,0.002043,0.002028
84398,2010-10-18,0.004928,0.007244
84398,2010-10-19,-0.013104,-0.015877
84398,2010-10-20,0.009766,0.010524
84398,2010-10-21,0.002206,0.001774
84398,2010-10-22,0.001837,0.002389
84398,2010-10-25,0.002983,0.002147
84398,2010-10-26,0.000169,0.000017
84398,2010-10-27,-0.002864,-0.002691
84398,2010-10-28,0.000169,0.001125
84398,2010-10-29,0.000760,-0.000439
84398,2010-11-01,0.000338,0.000947
84398,2010-11-02,0.007973,0.007759
84398,2010-11-03,0.003976,0.003678
84398,2010-11-04,0.019258,0.019283
84398,2010-11-05,0.003803,0.003923
84398,2010-11-08,-0.001915,-0.002121
84398,2010-11-09,-0.007184,-0.008052
84398,2010-11-10,0.004029,0.004376
84398,2010-11-11,-0.003808,-0.004242
84398,2010-11-12,-0.011814,-0.011808
84398,2010-11-15,-0.001398,-0.001217
84398,2010-11-16,-0.015579,-0.016205
84398,2010-11-17,0.000491,0.000212
84398,2010-11-18,0.014714,0.015357
84398,2010-11-19,0.002772,0.002540
84398,2010-11-22,-0.000831,-0.001575
84398,2010-11-23,-0.014498,-0.014284
84398,2010-11-24,0.014796,0.014923
84398,2010-11-26,-0.011647,-0.007469
84398,2010-11-29,0.003047,-0.001379
84398,2010-11-30,-0.005618,-0.006070
84398,2010-12-01,0.021246,0.021617
84398,2010-12-02,0.012809,0.012818
84398,2010-12-03,0.002693,0.002603
84398,2010-12-06,-0.001058,-0.001298
84398,2010-12-07,0.000570,0.000515
84398,2010-12-08,0.003664,0.003702
84398,2010-12-09,0.003894,0.003843
84398,2010-12-10,0.005818,0.006002
84398,2010-12-13,0.000643,0.000048
84398,2010-12-14,0.000883,0.000911
84398,2010-12-15,-0.004588,-0.005122
84398,2010-12-16,0.005818,0.006185
84398,2010-12-17,0.001064,0.000837
84398,2010-12-20,0.002413,0.002548
84398,2010-12-21,0.006340,0.006030
84398,2010-12-22,0.003110,0.003380
84398,2010-12-23,-0.001431,-0.001644
84398,2010-12-27,0.000398,0.000613
84398,2010-12-28,0.001433,0.000771
84398,2010-12-29,0.000715,0.001009
84398,2010-12-30,-0.001588,-0.001508
84398,2010-12-31,0.000239,-0.000191
84398,2011-01-03,0.010338,0.011315
84398,2011-01-04,-0.000551,-0.001313
84398,2011-01-05,0.005198,0.005007
84398,2011-01-06,-0.001959,-0.002123
84398,2011-01-07,-0.001962,-0.001845
84398,2011-01-10,-0.001258,-0.001376
84398,2011-01-11,0.003544,0.003725
84398,2011-01-12,0.009025,0.009008
84398,2011-01-13,-0.001633,-0.001711
84398,2011-01-14,0.007245,0.007385
84398,2011-01-18,0.001701,0.001376
84398,2011-01-19,-0.009805,-0.010116
84398,2011-01-20,-0.001326,-0.001295
84398,2011-01-21,0.002264,0.002414
84398,2011-01-24,0.005687,0.005836
84398,2011-01-25,0.000542,0.000263
84398,2011-01-26,0.003871,0.004221
84398,2011-01-27,0.002468,0.002244
84398,2011-01-28,-0.017463,-0.017852
84398,2011-01-31,0.007516,0.007663
84398,2011-02-01,0.016009,0.016694
84398,2011-02-02,-0.001950,-0.002723
84398,2011-02-03,0.002261,0.002354
84398,2011-02-04,0.002829,0.002884
84398,2011-02-07,0.006252,0.006240
84398,2011-02-08,0.004547,0.004185
84398,2011-02-09,-0.002271,-0.002786
84398,2011-02-10,0.000393,0.000750
84398,2011-02-11,0.005963,0.005507
84398,2011-02-14,0.002404,0.002385
84398,2011-02-15,-0.003148,-0.003235
84398,2011-02-16,0.006315,0.006257
84398,2011-02-17,0.002988,0.003076
84398,2011-02-18,0.002086,0.001925
84398,2011-02-22,-0.020070,-0.020529
84398,2011-02-23,-0.006144,-0.006112
84398,2011-02-24,-0.000687,-0.000994
84398,2011-02-25,0.010693,0.010550
84398,2011-02-28,0.006197,0.005561
84398,2011-03-01,-0.016673,-0.015740
84398,2011-03-02,0.002139,0.001615
84398,2011-03-03,0.017224,0.017219
84398,2011-03-04,-0.007492,-0.007378
84398,2011-03-07,-0.007851,-0.008341
84398,2011-03-08,0.008750,0.008923
84398,2011-03-09,-0.001433,-0.001362
84398,2011-03-10,-0.018525,-0.018871
84398,2011-03-11,0.006946,0.007080
84398,2011-03-14,-0.006038,-0.006049
84398,2011-03-15,-0.011457,-0.011200
84398,2011-03-16,-0.018552,-0.019495
84398,2011-03-17,0.013275,0.013398
84398,2011-03-18,0.003624,0.004302
84398,2011-03-21,0.015498,0.014994
84398,2011-03-22,-0.003469,-0.003551
84398,2011-03-23,0.002862,0.002914
84398,2011-03-24,0.009563,0.009341
84398,2011-03-25,0.003056,0.003161
84398,2011-03-28,-0.002437,-0.002748
84398,2011-03-29,0.006719,0.007060
84398,2011-03-30,0.006901,0.006685
84398,2011-03-31,-0.001356,-0.001829
84398,2011-04-01,0.004224,0.004963
84398,2011-04-04,0.000826,0.000345
84398,2011-04-05,-0.000150,-0.000180
84398,2011-04-06,0.003152,0.002184
84398,2011-04-07,-0.002544,-0.001520
84398,2011-04-08,-0.003450,-0.004004
84398,2011-04-11,-0.003011,-0.002793
84398,2011-04-12,-0.007474,-0.007777
84398,2011-04-13,-0.000076,0.000190
84398,2011-04-14,0.000761,0.000084
84398,2011-04-15,0.003648,0.003925
84398,2011-04-18,-0.011209,-0.011018
84398,2011-04-19,0.005744,0.005731
84398,2011-04-20,0.013632,0.013515
84398,2011-04-21,0.005109,0.005277
84398,2011-04-25,-0.001046,-0.001593
84398,2011-04-26,0.008613,0.008980
84398,2011-04-27,0.006521,0.006250
84398,2011-04-28,0.003243,0.003555
84398,2011-04-29,0.002351,0.002301
84398,2011-05-02,-0.001539,-0.001753
84398,2011-05-03,-0.003597,-0.003379
84398,2011-05-04,-0.006631,-0.006855
84398,2011-05-05,-0.009048,-0.009070
84398,2011-05-06,0.004416,0.003820
84398,2011-05-09,0.003875,0.004544
84398,2011-05-10,0.008536,0.008074
84398,2011-05-11,-0.010525,-0.011111
84398,2011-05-12,0.004760,0.004895
84398,2011-05-13,-0.007699,-0.008067
84398,2011-05-16,-0.006341,-0.006204
84398,2011-05-17,-0.000150,-0.000369
84398,2011-05-18,0.008936,0.008804
84398,2011-05-19,0.002382,0.002178
84398,2011-05-20,-0.007945,-0.007688
84398,2011-05-23,-0.011601,-0.011926
84398,2011-05-24,-0.000833,-0.000827
84398,2011-05-25,0.003335,0.003183
84398,2011-05-26,0.004608,0.003953
84398,2011-05-27,0.003835,0.004081
84398,2011-05-31,0.010411,0.010593
84398,2011-06-01,-0.022461,-0.022785
84398,2011-06-02,-0.001062,-0.001225
84398,2011-06-03,-0.009945,-0.009734
84398,2011-06-06,-0.010543,-0.010760
84398,2011-06-07,-0.000659,-0.000956
84398,2011-06-08,-0.004187,-0.004187
84398,2011-06-09,0.007631,0.007378
84398,2011-06-10,-0.013910,-0.013980
84398,2011-06-13,0.000784,0.000669
84398,2011-06-14,0.012686,0.012612
84398,2011-06-15,-0.017785,-0.017432
84398,2011-06-16,0.002204,0.001754
84398,2011-06-17,0.002966,0.003045
84398,2011-06-20,0.005116,0.005395
84398,2011-06-21,0.013704,0.013423
84398,2011-06-22,-0.006025,-0.006468
84398,2011-06-23,-0.002868,-0.002828
84398,2011-06-24,-0.011621,-0.011726
84398,2011-06-27,0.008911,0.009184
84398,2011-06-28,0.013053,0.012944
84398,2011-06-29,0.008564,0.008283
84398,2011-06-30,0.009562,0.010119
84398,2011-07-01,0.014776,0.014410
84398,2011-07-05,-0.000821,-0.001336
84398,2011-07-06,0.001196,0.001002
84398,2011-07-07,0.010375,0.010454
84398,2011-07-08,-0.007092,-0.006961
84398,2011-07-11,-0.018080,-0.018090
84398,2011-07-12,-0.004319,-0.004434
84398,2011-07-13,0.003349,0.003106
84398,2011-07-14,-0.006902,-0.006716
84398,2011-07-15,0.005805,0.005554
84398,2011-07-18,-0.008201,-0.008130
84398,2011-07-19,0.016231,0.016309
84398,2011-07-20,-0.000603,-0.000671
84398,2011-07-21,0.013871,0.013546
84398,2011-07-22,0.000669,0.000908
84398,2011-07-25,-0.005573,-0.005643
84398,2011-07-26,-0.003736,-0.004105
84398,2011-07-27,-0.020475,-0.020309
84398,2011-07-28,-0.002910,-0.003234
84398,2011-07-29,-0.006835,-0.006451
84398,2011-08-01,-0.004253,-0.004132
84398,2011-08-02,-0.025547,-0.025557
84398,2011-08-03,0.005419,0.005016
84398,2011-08-04,-0.046842,-0.047820
84398,2011-08-05,-0.001497,-0.000575
84398,2011-08-08,-0.065123,-0.066634
84398,2011-08-09,0.046499,0.047407
84398,2011-08-10,-0.044178,-0.044152
84398,2011-08-11,0.044884,0.046290
84398,2011-08-12,0.006733,0.005262
84398,2011-08-15,0.021165,0.021785
84398,2011-08-16,-0.008539,-0.009739
84398,2011-08-17,0.000669,0.000947
84398,2011-08-18,-0.043119,-0.044594
84398,2011-08-19,-0.016330,-0.015009
84398,2011-08-22,0.000799,0.000258
84398,2011-08-23,0.032910,0.034285
84398,2011-08-24,0.014085,0.013120
84398,2011-08-25,-0.015244,-0.015566
84398,2011-08-26,0.014534,0.015122
84398,2011-08-29,0.028736,0.028280
84398,2011-08-30,0.002637,0.002347
84398,2011-08-31,0.004438,0.004922
84398,2011-09-01,-0.010473,-0.011871
84398,2011-09-02,-0.025550,-0.025282
84398,2011-09-06,-0.007297,-0.007436
84398,2011-09-07,0.028208,0.028646
84398,2011-09-08,-0.010392,-0.010612
84398,2011-09-09,-0.026210,-0.026705
84398,2011-09-12,0.006470,0.006966
84398,2011-09-13,0.009171,0.009120
84398,2011-09-14,0.013844,0.013480
84398,2011-09-15,0.017257,0.017187
84398,2011-09-16,0.005896,0.005707
84398,2011-09-19,-0.009965,-0.009803
84398,2011-09-20,-0.001164,-0.001661
84398,2011-09-21,-0.029458,-0.029390
84398,2011-09-22,-0.032324,-0.031883
84398,2011-09-23,0.006025,0.006082
84398,2011-09-26,0.023780,0.023336
84398,2011-09-27,0.011184,0.010688
84398,2011-09-28,-0.020376,-0.020691
84398,2011-09-29,0.007860,0.008114
84398,2011-09-30,-0.024989,-0.024974
84398,2011-10-03,-0.028458,-0.028451
84398,2011-10-04,0.021923,0.022488
84398,2011-10-05,0.018515,0.017866
84398,2011-10-06,0.018091,0.018304
84398,2011-10-07,-0.006696,-0.008163
84398,2011-10-10,0.033446,0.034125
84398,2011-10-11,0.001003,0.000544
84398,2011-10-12,0.008772,0.009795
84398,2011-10-13,-0.001988,-0.002974
84398,2011-10-14,0.017094,0.017380
84398,2011-10-17,-0.019091,-0.019370
84398,2011-10-18,0.019546,0.020419
84398,2011-10-19,-0.011829,-0.012649
84398,2011-10-20,0.004376,0.004554
84398,2011-10-21,0.018987,0.018809
84398,2011-10-24,0.012261,0.012873
84398,2011-10-25,-0.019452,-0.020045
84398,2011-10-26,0.010167,0.010537
84398,2011-10-27,0.034835,0.034291
84398,2011-10-28,-0.000233,0.000389
84398,2011-10-31,-0.024106,-0.024738
84398,2011-11-01,-0.027873,-0.027942
84398,2011-11-02,0.016295,0.016105
84398,2011-11-03,0.018227,0.018782
84398,2011-11-04,-0.006091,-0.006280
84398,2011-11-07,0.006208,0.006296
84398,2011-11-08,0.012831,0.011736
84398,2011-11-09,-0.036902,-0.036695
84398,2011-11-10,0.009410,0.008616
84398,2011-11-11,0.018822,0.019489
84398,2011-11-14,-0.009474,-0.009550
84398,2011-11-15,0.004966,0.004817
84398,2011-11-16,-0.015886,-0.016616
84398,2011-11-17,-0.015917,-0.016800
84398,2011-11-18,-0.001032,-0.000395
84398,2011-11-21,-0.019003,-0.018648
84398,2011-11-22,-0.003936,-0.004141
84398,2011-11-23,-0.022066,-0.022095
84398,2011-11-25,-0.001887,-0.002686
84398,2011-11-28,0.028967,0.029240
84398,2011-11-29,0.002840,0.002214
84398,2011-11-30,0.041149,0.043315
84398,2011-12-01,-0.000160,-0.001909
84398,2011-12-02,-0.000880,-0.000241
84398,2011-12-05,0.010892,0.010287
84398,2011-12-06,0.000317,0.001106
84398,2011-12-07,0.003722,0.002018
84398,2011-12-08,-0.021936,-0.021142
84398,2011-12-09,0.016942,0.016883
84398,2011-12-12,-0.014597,-0.014914
84398,2011-12-13,-0.009339,-0.008686
84398,2011-12-14,-0.010646,-0.011348
84398,2011-12-15,0.003655,0.003243
84398,2011-12-16,0.001433,0.003216
84398,2011-12-19,-0.010692,-0.011733
84398,2011-12-20,0.030260,0.029825
84398,2011-12-21,0.001937,0.001950
84398,2011-12-22,0.008859,0.008266
84398,2011-12-23,0.008941,0.009035
84398,2011-12-27,0.000791,0.000079
84398,2011-12-28,-0.013124,-0.012478
84398,2011-12-29,0.010334,0.010707
84398,2011-12-30,-0.004916,-0.004291
84398,2012-01-03,0.015896,0.015474
84398,2012-01-04,0.001608,0.000188
84398,2012-01-05,0.002662,0.002944
84398,2012-01-06,-0.002577,-0.002537
84398,2012-01-09,0.002427,0.002262
84398,2012-01-10,0.008671,0.008886
84398,2012-01-11,0.000542,0.000310
84398,2012-01-12,0.002399,0.002337
84398,2012-01-13,-0.005173,-0.004948
84398,2012-01-17,0.003881,0.003553
84398,2012-01-18,0.011056,0.011108
84398,2012-01-19,0.005276,0.004939
84398,2012-01-20,0.000608,0.000669
84398,2012-01-23,0.000532,0.000471
84398,2012-01-24,-0.001140,-0.001026
84398,2012-01-25,0.008367,0.008672
84398,2012-01-26,-0.005130,-0.005746
84398,2012-01-27,-0.000455,-0.001593
84398,2012-01-30,-0.003414,-0.002522
84398,2012-01-31,-0.000381,-0.000457
84398,2012-02-01,0.008757,0.008900
84398,2012-02-02,0.001585,0.001095
84398,2012-02-03,0.014019,0.014605
84398,2012-02-06,-0.000669,-0.000424
84398,2012-02-07,0.002529,0.002023
84398,2012-02-08,0.002968,0.002160
84398,2012-02-09,0.001257,0.001474
84398,2012-02-10,-0.007380,-0.006886
84398,2012-02-13,0.007435,0.006800
84398,2012-02-14,-0.001256,-0.000940
84398,2012-02-15,-0.004660,-0.005383
84398,2012-02-16,0.011066,0.011026
84398,2012-02-17,0.002654,0.002349
84398,2012-02-21,0.000440,0.000720
84398,2012-02-22,-0.003210,-0.003340
84398,2012-02-23,0.004403,0.004272
84398,2012-02-24,0.002188,0.001672
84398,2012-02-27,0.001680,0.001355
84398,2012-02-28,0.002909,0.003356
84398,2012-02-29,-0.003918,-0.004737
84398,2012-03-01,0.005182,0.006158
84398,2012-03-02,-0.003035,-0.003246
84398,2012-03-05,-0.004093,-0.003870
84398,2012-03-06,-0.014625,-0.015370
84398,2012-03-07,0.006976,0.006901
84398,2012-03-08,0.009949,0.009818
84398,2012-03-09,0.003868,0.003631
84398,2012-03-12,0.000073,0.000160
84398,2012-03-13,0.018040,0.018132
84398,2012-03-14,-0.001085,-0.001196
84398,2012-03-15,0.005789,0.005967
84398,2012-03-16,0.001378,0.001119
84398,2012-03-19,0.003920,0.003974
84398,2012-03-20,-0.002911,-0.003001
84398,2012-03-21,-0.001638,-0.001871
84398,2012-03-22,-0.007204,-0.007207
84398,2012-03-23,0.003233,0.003109
84398,2012-03-26,0.014035,0.013886
84398,2012-03-27,-0.003107,-0.002817
84398,2012-03-28,-0.004959,-0.004942
84398,2012-03-29,-0.001709,-0.001608
84398,2012-03-30,0.004136,0.003698
84398,2012-04-02,0.007315,0.007505
84398,2012-04-03,-0.004089,-0.003989
84398,2012-04-04,-0.009911,-0.010202
84398,2012-04-05,-0.000501,-0.000629
84398,2012-04-09,-0.011231,-0.011358
84398,2012-04-10,-0.016785,-0.017081
84398,2012-04-11,0.008094,0.007449
84398,2012-04-12,0.013066,0.013779
84398,2012-04-13,-0.011888,-0.012475
84398,2012-04-16,-0.000656,-0.000504
84398,2012-04-17,0.014827,0.015487
84398,2012-04-18,-0.003394,-0.004055
84398,2012-04-19,-0.006421,-0.005934
84398,2012-04-20,0.001670,0.001169
84398,2012-04-23,-0.008409,-0.008408
84398,2012-04-24,0.003801,0.003680
84398,2012-04-25,0.013692,0.013645
84398,2012-04-26,0.006969,0.006680
84398,2012-04-27,0.001641,0.002414
84398,2012-04-30,-0.003704,-0.003884
84398,2012-05-01,0.006220,0.005658
84398,2012-05-02,-0.002949,-0.002497
84398,2012-05-03,-0.007661,-0.007659
84398,2012-05-04,-0.016158,-0.016147
84398,2012-05-07,0.000730,0.000351
84398,2012-05-08,-0.004012,-0.004279
84398,2012-05-09,-0.005932,-0.006702
84398,2012-05-10,0.002063,0.002517
84398,2012-05-11,-0.003014,-0.003387
84398,2012-05-14,-0.011061,-0.011113
84398,2012-05-15,-0.005742,-0.005746
84398,2012-05-16,-0.003832,-0.004404
84398,2012-05-17,-0.014824,-0.015051
84398,2012-05-18,-0.008559,-0.007388
84398,2012-05-21,0.017188,0.016036
84398,2012-05-22,0.001743,0.000486
84398,2012-05-23,0.000530,0.001694
84398,2012-05-24,0.001966,0.001380
84398,2012-05-25,-0.003244,-0.002166
84398,2012-05-29,0.012112,0.011079
84398,2012-05-30,-0.014510,-0.014335
84398,2012-05-31,-0.002201,-0.002277
84398,2012-06-01,-0.025177,-0.024643
84398,2012-06-04,-0.000468,0.000110
84398,2012-06-05,0.007572,0.005727
84398,2012-06-06,0.022468,0.023049
84398,2012-06-07,0.000606,-0.000106
84398,2012-06-08,0.007952,0.008114
84398,2012-06-11,-0.012660,-0.012620
84398,2012-06-12,0.011452,0.011651
84398,2012-06-13,-0.006395,-0.007023
84398,2012-06-14,0.010600,0.010815
84398,2012-06-15,0.010177,0.010338
84398,2012-06-18,0.001938,0.001445
84398,2012-06-19,0.009673,0.009816
84398,2012-06-20,-0.001621,-0.001686
84398,2012-06-21,-0.022439,-0.022262
84398,2012-06-22,0.007702,0.007175
84398,2012-06-25,-0.016035,-0.015955
84398,2012-06-26,0.005026,0.004773
84398,2012-06-27,0.009039,0.008985
84398,2012-06-28,-0.002876,-0.002110
84398,2012-06-29,0.024964,0.024920
84398,2012-07-02,0.002976,0.002459
84398,2012-07-03,0.006608,0.006232
84398,2012-07-05,-0.004527,-0.004687
84398,2012-07-06,-0.009504,-0.009433
84398,2012-07-09,-0.001255,-0.001639
84398,2012-07-10,-0.008720,-0.008126
84398,2012-07-11,0.000149,-0.000015
84398,2012-07-12,-0.004845,-0.004987
84398,2012-07-13,0.016778,0.016497
84398,2012-07-16,-0.002357,-0.002314
84398,2012-07-17,0.006867,0.007410
84398,2012-07-18,0.007407,0.006681
84398,2012-07-19,0.002621,0.002717
84398,2012-07-20,-0.009148,-0.010062
84398,2012-07-23,-0.010112,-0.008909
84398,2012-07-24,-0.008624,-0.009041
84398,2012-07-25,0.000261,-0.000314
84398,2012-07-26,0.016497,0.016541
84398,2012-07-27,0.018396,0.019081
84398,2012-07-30,0.000036,-0.000483
84398,2012-07-31,-0.006994,-0.004317
84398,2012-08-01,-0.000871,-0.003030
84398,2012-08-02,-0.006905,-0.007374
84398,2012-08-03,0.019826,0.019040
84398,2012-08-06,0.001945,0.002329
84398,2012-08-07,0.005014,0.005107
84398,2012-08-08,0.001212,0.000621
84398,2012-08-09,0.000854,0.000414
84398,2012-08-10,0.001636,0.002188
84398,2012-08-13,-0.000497,-0.001252
84398,2012-08-14,0.000142,-0.000128
84398,2012-08-15,0.001136,0.001140
84398,2012-08-16,0.007379,0.007101
84398,2012-08-17,0.001338,0.001872
84398,2012-08-20,0.000070,-0.000021
84398,2012-08-21,-0.003024,-0.003498
84398,2012-08-22,0.000423,0.000226
84398,2012-08-23,-0.008144,-0.008072
84398,2012-08-24,0.006007,0.006455
84398,2012-08-27,0.000212,-0.000489
84398,2012-08-28,-0.000989,-0.000808
84398,2012-08-29,0.000778,0.000844
84398,2012-08-30,-0.007208,-0.007806
84398,2012-08-31,0.004769,0.005073
84398,2012-09-04,-0.000921,-0.001166
84398,2012-09-05,-0.000851,-0.001068
84398,2012-09-06,0.020297,0.020436
84398,2012-09-07,0.003895,0.004050
84398,2012-09-10,-0.005681,-0.006148
84398,2012-09-11,0.002787,0.003135
84398,2012-09-12,0.003335,0.002093
84398,2012-09-13,0.015236,0.016310
84398,2012-09-14,0.004434,0.003959
84398,2012-09-17,-0.003396,-0.003125
84398,2012-09-18,-0.000818,-0.001280
84398,2012-09-19,0.000546,0.001185
84398,2012-09-20,0.000068,-0.000541
84398,2012-09-21,-0.000413,-0.000075
84398,2012-09-24,-0.001542,-0.002233
84398,2012-09-25,-0.010608,-0.010502
84398,2012-09-26,-0.005586,-0.005737
84398,2012-09-27,0.009386,0.009649
84398,2012-09-28,-0.004632,-0.004478
84398,2012-10-01,0.002605,0.002652
84398,2012-10-02,0.001074,0.000872
84398,2012-10-03,0.004083,0.003624
84398,2012-10-04,0.007134,0.007174
84398,2012-10-05,0.000103,-0.000322
84398,2012-10-08,-0.003408,-0.003457
84398,2012-10-09,-0.009901,-0.009891
84398,2012-10-10,-0.006380,-0.006188
84398,2012-10-11,0.000558,0.000195
84398,2012-10-12,-0.003278,-0.002966
84398,2012-10-15,0.008328,0.008078
84398,2012-10-16,0.010133,0.010270
84398,2012-10-17,0.004535,0.004117
84398,2012-10-18,-0.002599,-0.002444
84398,2012-10-19,-0.016667,-0.016571
84398,2012-10-22,0.000142,0.000440
84398,2012-10-23,-0.013876,-0.014444
84398,2012-10-24,-0.002828,-0.003085
84398,2012-10-25,0.002907,0.002996
84398,2012-10-26,-0.000566,-0.000729
84398,2012-10-31,0.000000,0.000156
84398,2012-11-01,0.010470,0.010927
84398,2012-11-02,-0.008892,-0.009379
84398,2012-11-05,0.002039,0.002164
84398,2012-11-06,0.007835,0.007853
84398,2012-11-07,-0.022664,-0.023705
84398,2012-11-08,-0.012024,-0.012205
84398,2012-11-09,0.000869,0.001699
84398,2012-11-12,0.000760,0.000130
84398,2012-11-13,-0.003435,-0.003985
84398,2012-11-14,-0.013499,-0.013852
84398,2012-11-15,-0.001691,-0.001594
84398,2012-11-16,0.004937,0.004840
84398,2012-11-19,0.020239,0.019862
84398,2012-11-20,0.000431,0.000663
84398,2012-11-21,0.001868,0.002320
84398,2012-11-23,0.013625,0.013026
84398,2012-11-26,-0.002122,-0.002030
84398,2012-11-27,-0.005105,-0.005227
84398,2012-11-28,0.008052,0.007856
84398,2012-11-29,0.004666,0.004270
84398,2012-11-30,0.000246,0.000162
84398,2012-12-03,-0.004959,-0.004745
84398,2012-12-04,-0.001414,-0.001710
84398,2012-12-05,0.001770,0.001585
84398,2012-12-06,0.003392,0.003307
84398,2012-12-07,0.003064,0.002921
84398,2012-12-10,0.000407,0.000338
84398,2012-12-11,0.006787,0.006549
84398,2012-12-12,0.000488,0.000448
84398,2012-12-13,-0.006132,-0.006321
84398,2012-12-14,-0.003680,-0.004135
84398,2012-12-17,0.011716,0.011871
84398,2012-12-18,0.011129,0.011487
84398,2012-12-19,-0.007429,-0.007589
84398,2012-12-20,0.005752,0.005488
84398,2012-12-21,-0.009014,-0.009379
84398,2012-12-24,-0.003081,-0.002440
84398,2012-12-26,-0.004215,-0.004787
84398,2012-12-27,-0.001329,-0.001218
84398,2012-12-28,-0.010819,-0.011050
84398,2012-12-31,0.016996,0.016942
84398,2013-01-02,0.025630,0.025403
84398,2013-01-03,-0.002231,-0.002086
84398,2013-01-04,0.004363,0.004865
84398,2013-01-07,-0.002736,-0.003123
84398,2013-01-08,-0.002877,-0.003242
84398,2013-01-09,0.002545,0.002656
84398,2013-01-10,0.007950,0.007597
84398,2013-01-11,-0.000068,-0.000048
84398,2013-01-14,-0.000680,-0.000931
84398,2013-01-15,0.000680,0.001129
84398,2013-01-16,-0.000136,0.000197
84398,2013-01-17,0.006460,0.005643
84398,2013-01-18,0.002230,0.003403
84398,2013-01-22,0.005393,0.004428
84398,2013-01-23,0.001609,0.001507
84398,2013-01-24,0.000268,0.000007
84398,2013-01-25,0.005622,0.005445
84398,2013-01-28,-0.001198,-0.001850
84398,2013-01-29,0.003931,0.005106
84398,2013-01-30,-0.003916,-0.003900
84398,2013-01-31,-0.002466,-0.002563
84398,2013-02-01,0.010287,0.010053
84398,2013-02-04,-0.011273,-0.011539
84398,2013-02-05,0.010131,0.010416
84398,2013-02-06,0.000728,0.000549
84398,2013-02-07,-0.001323,-0.001805
84398,2013-02-08,0.005564,0.005658
84398,2013-02-11,-0.000198,-0.000606
84398,2013-02-12,0.001647,0.001595
