caldt,vwretd
1929-09-21,-0.000935
1929-09-23,-0.002622
1929-09-24,-0.014938
1929-09-25,-0.001575
1929-09-26,0.009906
1929-09-27,-0.024407
1929-09-28,0.003380
1929-09-30,-0.007834
1929-10-01,-0.006815
1929-10-02,0.007485
1929-10-03,-0.036509
1929-10-04,-0.012533
1929-10-05,0.039160
1929-10-07,0.017689
1929-10-08,-0.000039
1929-10-09,-0.001796
1929-10-10,0.014112
1929-10-11,-0.001345
1929-10-14,-0.004967
1929-10-15,-0.006746
1929-10-16,-0.030155
1929-10-17,0.010326
1929-10-18,-0.022871
1929-10-19,-0.027699
1929-10-21,-0.013333
1929-10-22,0.020043
1929-10-23,-0.056369
1929-10-24,-0.038376
1929-10-25,0.015773
1929-10-26,-0.003152
1929-10-28,-0.113022
1929-10-29,-0.119539
1929-10-30,0.122155
1929-10-31,0.060861
1929-11-04,-0.042643
1929-11-06,-0.097020
1929-11-07,0.022295
1929-11-08,-0.000044
1929-11-11,-0.055455
1929-11-12,-0.058916
1929-11-13,-0.055768
1929-11-14,0.078927
1929-11-15,0.061640
1929-11-18,-0.011641
1929-11-19,0.026009
1929-11-20,0.024304
1929-11-21,0.021483
1929-11-22,-0.004543
1929-11-25,-0.011112
1929-11-26,-0.022456
1929-11-27,0.010248
1929-12-02,0.000378
1929-12-03,0.027641
1929-12-04,0.018291
1929-12-05,-0.003984
1929-12-06,0.020133
1929-12-07,0.010820
1929-12-09,-0.009318
1929-12-10,0.003597
1929-12-11,-0.004998
1929-12-12,-0.049070
1929-12-13,0.019399
1929-12-14,0.012211
1929-12-16,-0.023548
1929-12-17,0.006089
1929-12-18,-0.005207
1929-12-19,-0.023910
1929-12-20,-0.032194
1929-12-21,0.016122
1929-12-23,-0.013226
1929-12-24,0.004324
1929-12-26,0.020939
1929-12-27,-0.002322
1929-12-28,-0.007265
1929-12-30,0.007415
1929-12-31,0.027112
1930-01-02,-0.009598
1930-01-03,0.006026
1930-01-04,0.007130
1930-01-06,0.000404
1930-01-07,-0.006666
1930-01-08,-0.000457
1930-01-09,0.012818
1930-01-10,-0.002125
1930-01-11,-0.004752
1930-01-13,0.003024
1930-01-14,0.001679
1930-01-15,0.002282
1930-01-16,-0.005937
1930-01-17,-0.007800
1930-01-18,0.002230
1930-01-20,0.002616
1930-01-21,0.006109
1930-01-22,0.001328
1930-01-23,0.009504
1930-01-24,0.006944
1930-01-25,0.007176
1930-01-27,0.003156
1930-01-28,-0.005134
1930-01-29,0.010077
1930-01-30,0.002478
1930-01-31,0.013819
1930-02-01,0.007838
1930-02-03,-0.005726
1930-02-04,0.007795
1930-02-05,0.010581
1930-02-06,-0.007770
1930-02-07,-0.001741
1930-02-08,0.008536
1930-02-10,-0.000754
1930-02-11,0.005175
1930-02-13,0.001716
1930-02-14,0.000829
1930-02-15,-0.007920
1930-02-17,0.005661
1930-02-18,0.002270
1930-02-19,-0.006759
1930-02-20,-0.018881
1930-02-21,0.011382
1930-02-24,-0.008827
1930-02-25,-0.000029
1930-02-26,0.016105
1930-02-27,0.002958
1930-02-28,0.005634
1930-03-01,0.006370
1930-03-03,-0.001371
1930-03-04,0.005116
1930-03-05,-0.006772
1930-03-06,0.008377
1930-03-07,0.001235
1930-03-08,0.001448
1930-03-10,0.004413
1930-03-11,0.001854
1930-03-12,-0.008076
1930-03-13,0.004350
1930-03-14,-0.006826
1930-03-15,-0.004577
1930-03-17,0.012839
1930-03-18,0.009799
1930-03-19,0.003779
1930-03-20,0.005289
1930-03-21,0.005646
1930-03-22,-0.008402
1930-03-24,0.009737
1930-03-25,0.000277
1930-03-26,0.009928
1930-03-27,-0.001635
1930-03-28,0.008737
1930-03-29,0.008332
1930-03-31,0.003069
1930-04-01,0.007509
1930-04-02,-0.009660
1930-04-03,0.003016
1930-04-04,0.010545
1930-04-05,0.004955
1930-04-07,-0.000210
1930-04-08,-0.006294
1930-04-09,0.012792
1930-04-10,0.000427
1930-04-11,-0.003551
1930-04-12,0.000127
1930-04-14,-0.002536
1930-04-15,-0.000158
1930-04-16,-0.007162
1930-04-17,0.005075
1930-04-21,-0.015165
1930-04-22,0.004522
1930-04-23,0.003574
1930-04-24,-0.008208
1930-04-25,-0.002141
1930-04-26,0.000160
1930-04-28,-0.021062
1930-04-29,-0.004537
1930-04-30,0.007755
1930-05-01,-0.019202
1930-05-02,-0.024812
1930-05-03,-0.031555
1930-05-05,-0.001694
1930-05-06,0.031604
1930-05-07,-0.009224
1930-05-08,0.002800
1930-05-09,0.009988
1930-05-10,0.013957
1930-05-12,-0.000362
1930-05-13,0.010057
1930-05-14,0.005916
1930-05-15,-0.012428
1930-05-16,0.005149
1930-05-17,0.000422
1930-05-19,-0.018171
1930-05-20,0.001302
1930-05-21,-0.003173
1930-05-22,0.001665
1930-05-23,0.009884
1930-05-24,0.005940
1930-05-26,0.001384
1930-05-27,0.000718
1930-05-28,0.003497
1930-05-29,0.004852
1930-06-02,-0.001657
1930-06-03,-0.008176
1930-06-04,0.002895
1930-06-05,-0.013784
1930-06-06,-0.014505
1930-06-07,-0.017986
1930-06-09,-0.029602
1930-06-10,0.021364
1930-06-11,-0.031648
1930-06-12,-0.004927
1930-06-13,0.007175
1930-06-14,-0.017453
1930-06-16,-0.053791
1930-06-17,-0.002221
1930-06-18,-0.033751
1930-06-19,0.042975
1930-06-20,-0.017398
1930-06-21,-0.025877
1930-06-23,0.013274
1930-06-24,-0.025833
1930-06-25,0.001214
1930-06-26,0.022231
1930-06-27,-0.008670
1930-06-28,0.003292
1930-06-30,0.025055
1930-07-01,-0.006812
1930-07-02,0.008650
1930-07-03,-0.009135
1930-07-07,-0.017219
1930-07-08,0.003655
1930-07-09,0.013664
1930-07-10,0.021231
1930-07-11,-0.008841
1930-07-12,0.015334
1930-07-14,0.018868
1930-07-15,0.004696
1930-07-16,0.006956
1930-07-17,0.005995
1930-07-18,0.007139
1930-07-19,-0.007971
1930-07-21,-0.025573
1930-07-22,0.014571
1930-07-23,0.013982
1930-07-24,-0.009887
1930-07-25,0.004898
1930-07-26,0.009129
1930-07-28,0.003369
1930-07-29,-0.007563
1930-07-30,-0.022923
1930-07-31,0.005300
1930-08-01,-0.004451
1930-08-02,0.004271
1930-08-04,0.012993
1930-08-05,-0.001117
1930-08-06,-0.013572
1930-08-07,-0.007249
1930-08-08,-0.037323
1930-08-09,-0.001733
1930-08-11,0.008126
1930-08-12,-0.022492
1930-08-13,0.008476
1930-08-14,0.003279
1930-08-15,0.021356
1930-08-16,0.000473
1930-08-18,-0.003925
1930-08-19,0.007879
1930-08-20,0.005411
1930-08-21,-0.006065
1930-08-22,0.001607
1930-08-23,0.005157
1930-08-25,-0.007822
1930-08-26,0.011678
1930-08-27,0.005740
1930-08-28,-0.001174
1930-08-29,0.014305
1930-09-02,0.000624
1930-09-03,-0.008999
1930-09-04,-0.005666
1930-09-05,0.012913
1930-09-06,0.012183
1930-09-08,0.001169
1930-09-09,0.004386
1930-09-10,0.004276
1930-09-11,-0.009290
1930-09-12,-0.004298
1930-09-13,-0.001313
1930-09-15,-0.012032
1930-09-16,0.001744
1930-09-17,0.002855
1930-09-18,-0.011063
1930-09-19,-0.015935
1930-09-20,0.002670
1930-09-22,-0.025448
1930-09-23,0.009040
1930-09-24,-0.014734
1930-09-25,-0.019796
1930-09-26,-0.014879
1930-09-27,-0.006433
1930-09-29,-0.020436
1930-09-30,-0.015029
1930-10-01,0.038408
1930-10-02,-0.010532
1930-10-03,0.012878
1930-10-04,-0.008638
1930-10-06,-0.028943
1930-10-07,-0.001899
1930-10-08,-0.009827
1930-10-09,-0.038986
1930-10-10,0.018838
1930-10-11,-0.020785
1930-10-14,0.009205
1930-10-15,0.017692
1930-10-16,-0.013927
1930-10-17,-0.036316
1930-10-18,-0.011412
1930-10-20,0.028703
1930-10-21,-0.023954
1930-10-22,-0.008108
1930-10-23,0.009296
1930-10-24,0.028194
1930-10-25,-0.001598
1930-10-27,0.004710
1930-10-28,0.006189
1930-10-29,-0.012635
1930-10-30,-0.011332
1930-10-31,-0.020079
1930-11-01,0.002697
1930-11-03,0.003178
1930-11-05,-0.025950
1930-11-06,-0.000141
1930-11-07,-0.032607
1930-11-08,-0.011754
1930-11-10,-0.019131
1930-11-11,0.009668
1930-11-12,0.016712
1930-11-13,0.023922
1930-11-14,0.024512
1930-11-15,0.009989
1930-11-17,-0.028099
1930-11-18,0.006738
1930-11-19,0.018988
1930-11-20,-0.001865
1930-11-21,0.013238
1930-11-22,-0.009548
1930-11-24,0.001792
1930-11-25,-0.010779
1930-11-26,-0.013678
1930-11-28,-0.011941
1930-11-29,0.009701
1930-12-01,0.011978
1930-12-02,0.007803
1930-12-03,-0.012643
1930-12-04,-0.015795
1930-12-05,0.000884
1930-12-06,-0.010410
1930-12-08,-0.014642
1930-12-09,-0.001216
1930-12-10,-0.017043
1930-12-11,-0.009713
1930-12-12,-0.011016
1930-12-13,-0.025277
1930-12-15,-0.006343
1930-12-16,-0.031842
1930-12-17,0.038389
1930-12-18,0.011882
1930-12-19,0.013546
1930-12-20,0.001080
1930-12-22,-0.030488
1930-12-23,0.003406
1930-12-24,0.011866
1930-12-26,-0.018362
1930-12-27,-0.007305
1930-12-29,-0.002239
1930-12-30,0.019905
1930-12-31,0.016565
1931-01-02,0.035211
1931-01-03,0.018107
1931-01-05,-0.007872
1931-01-06,0.014987
1931-01-07,0.000974
1931-01-08,0.006505
1931-01-09,-0.005445
1931-01-10,0.004264
1931-01-12,-0.016992
1931-01-13,-0.011009
1931-01-14,0.006571
1931-01-15,-0.020031
1931-01-16,0.011857
1931-01-17,-0.004185
1931-01-19,-0.005718
1931-01-20,0.019329
1931-01-21,0.000716
1931-01-22,0.016974
1931-01-23,0.017660
1931-01-24,-0.007263
1931-01-26,0.006678
1931-01-27,-0.004301
1931-01-28,-0.019178
1931-01-29,0.010557
1931-01-30,0.002291
1931-01-31,-0.005806
1931-02-02,0.003245
1931-02-03,0.003809
1931-02-04,0.004630
1931-02-05,-0.006048
1931-02-06,0.003240
1931-02-07,0.013266
1931-02-09,0.024392
1931-02-10,0.014890
1931-02-11,0.005370
1931-02-13,-0.002320
1931-02-14,-0.001574
1931-02-16,0.012523
1931-02-17,-0.014541
1931-02-18,0.007084
1931-02-19,0.012076
1931-02-20,0.014023
1931-02-21,0.012797
1931-02-24,0.011961
1931-02-25,-0.010250
1931-02-26,0.008412
1931-02-27,-0.005348
1931-02-28,-0.005869
1931-03-02,-0.019298
1931-03-03,-0.002745
1931-03-04,-0.009964
1931-03-05,0.016514
1931-03-06,-0.017254
1931-03-07,0.015999
1931-03-09,0.005184
1931-03-10,-0.001013
1931-03-11,-0.011545
1931-03-12,-0.005169
1931-03-13,-0.005423
1931-03-14,0.012204
1931-03-16,0.011915
1931-03-17,-0.009770
1931-03-18,0.010847
1931-03-19,0.010638
1931-03-20,0.002677
1931-03-21,-0.007239
1931-03-23,-0.005447
1931-03-24,0.007733
1931-03-25,-0.004449
1931-03-26,-0.012220
1931-03-27,-0.016723
1931-03-28,-0.019214
1931-03-30,-0.011071
1931-03-31,0.002237
1931-04-01,-0.010464
1931-04-02,-0.009741
1931-04-04,0.017678
1931-04-06,-0.007938
1931-04-07,-0.012054
1931-04-08,0.010482
1931-04-09,-0.003585
1931-04-10,0.001482
1931-04-11,0.000780
1931-04-13,0.011342
1931-04-14,-0.010166
1931-04-15,-0.018482
1931-04-16,-0.010232
1931-04-17,-0.015230
1931-04-18,0.007232
1931-04-20,0.003201
1931-04-21,-0.023108
1931-04-22,-0.019705
1931-04-23,0.000506
1931-04-24,-0.001271
1931-04-25,-0.018547
1931-04-27,-0.014291
1931-04-28,-0.007196
1931-04-29,-0.018901
1931-04-30,0.045662
1931-05-01,-0.023049
1931-05-02,0.007743
1931-05-04,0.017196
1931-05-05,-0.010291
1931-05-06,0.003714
1931-05-07,-0.003354
1931-05-08,0.027361
1931-05-09,-0.011631
1931-05-11,-0.000552
1931-05-12,-0.009552
1931-05-13,-0.003081
1931-05-14,-0.021817
1931-05-15,-0.011606
1931-05-16,-0.005921
1931-05-18,-0.032864
1931-05-19,-0.003430
1931-05-20,-0.004599
1931-05-21,0.009537
1931-05-22,0.003756
1931-05-23,-0.009529
1931-05-25,-0.029208
1931-05-26,-0.002324
1931-05-27,-0.013566
1931-05-28,0.005208
1931-05-29,-0.019996
1931-06-01,-0.043473
1931-06-02,-0.013657
1931-06-03,0.065160
1931-06-04,0.034185
1931-06-05,-0.004457
1931-06-06,-0.022870
1931-06-08,0.029135
1931-06-09,-0.013136
1931-06-10,0.021499
1931-06-11,0.004973
1931-06-12,0.003716
1931-06-13,-0.001464
1931-06-15,-0.005716
1931-06-16,0.000891
1931-06-17,-0.008912
1931-06-18,-0.016571
1931-06-19,-0.003074
1931-06-20,0.050985
1931-06-22,0.040761
1931-06-23,-0.009553
1931-06-24,0.042106
1931-06-25,-0.005622
1931-06-26,0.025787
1931-06-27,0.009876
1931-06-29,-0.022580
1931-06-30,-0.016133
1931-07-01,0.012377
1931-07-02,-0.006264
1931-07-03,0.020037
1931-07-06,-0.010263
1931-07-07,-0.036899
1931-07-08,-0.008968
1931-07-09,0.008724
1931-07-10,0.010485
1931-07-11,-0.015516
1931-07-13,-0.010394
1931-07-14,-0.007540
1931-07-15,-0.021313
1931-07-16,0.020972
1931-07-17,0.010163
1931-07-18,0.000755
1931-07-20,0.011700
1931-07-21,0.010085
1931-07-22,-0.020515
1931-07-23,-0.001817
1931-07-24,-0.016847
1931-07-25,-0.003925
1931-07-27,0.005489
1931-07-28,0.009121
1931-07-29,-0.026945
1931-07-30,0.004996
1931-07-31,-0.003943
1931-08-01,0.006053
1931-08-03,0.005138
1931-08-04,-0.006633
1931-08-05,-0.014239
1931-08-06,-0.005729
1931-08-07,0.002198
1931-08-08,0.000583
1931-08-10,-0.003239
1931-08-11,0.030105
1931-08-12,-0.012102
1931-08-13,0.013607
1931-08-14,0.018092
1931-08-15,0.010034
1931-08-17,-0.022544
1931-08-18,0.003047
1931-08-19,0.002588
1931-08-20,0.001673
1931-08-21,-0.024786
1931-08-22,-0.001430
1931-08-24,-0.004811
1931-08-25,-0.003471
1931-08-26,0.014865
1931-08-27,-0.005097
1931-08-28,0.008019
1931-08-29,0.006631
1931-08-31,-0.013799
1931-09-01,0.003279
1931-09-02,-0.016999
1931-09-03,-0.021178
1931-09-04,-0.005778
1931-09-08,-0.029740
1931-09-09,-0.008163
1931-09-10,-0.010685
1931-09-11,0.005350
1931-09-12,-0.020851
1931-09-14,-0.025879
1931-09-15,-0.012928
1931-09-16,-0.009989
1931-09-17,0.013857
1931-09-18,-0.044653
1931-09-19,-0.034071
1931-09-21,-0.016634
1931-09-22,-0.009250
1931-09-23,0.065774
1931-09-24,-0.068048
1931-09-25,0.016210
1931-09-26,-0.011815
1931-09-28,-0.020911
1931-09-29,-0.040916
1931-09-30,-0.031212
1931-10-01,-0.018238
1931-10-02,0.014259
1931-10-03,-0.028571
1931-10-05,-0.058850
1931-10-06,0.111278
1931-10-07,-0.008322
1931-10-08,0.079390
1931-10-09,-0.000219
1931-10-10,0.007176
1931-10-13,-0.047876
1931-10-14,-0.021798
1931-10-15,0.018510
1931-10-16,0.030471
1931-10-17,0.000639
1931-10-19,0.007983
1931-10-20,0.042769
1931-10-21,-0.009165
1931-10-22,-0.032044
1931-10-23,0.030765
1931-10-24,0.007454
1931-10-26,-0.025784
1931-10-27,-0.018829
1931-10-28,-0.026929
1931-10-29,0.002097
1931-10-30,0.026991
1931-10-31,0.011767
1931-11-02,-0.001889
1931-11-04,0.026655
1931-11-05,-0.002213
1931-11-06,0.027535
1931-11-07,0.025352
1931-11-09,0.013627
1931-11-10,-0.019455
1931-11-11,-0.013217
1931-11-12,-0.002513
1931-11-13,-0.030291
1931-11-14,-0.011618
1931-11-16,-0.012536
1931-11-17,0.012354
1931-11-18,-0.030309
1931-11-19,-0.005160
1931-11-20,-0.029846
1931-11-21,-0.005034
1931-11-23,-0.009694
1931-11-24,0.015979
1931-11-25,-0.031812
1931-11-27,-0.024906
1931-11-28,-0.012608
1931-11-30,0.033555
1931-12-01,-0.008426
1931-12-02,-0.031380
1931-12-03,0.014748
1931-12-04,-0.019956
1931-12-05,0.030592
1931-12-07,-0.001906
1931-12-08,-0.029990
1931-12-09,-0.025879
1931-12-10,-0.020651
1931-12-11,-0.027626
1931-12-12,-0.011098
1931-12-14,-0.022920
1931-12-15,0.009701
1931-12-16,-0.021034
1931-12-17,-0.031089
1931-12-18,0.079538
1931-12-19,0.007682
1931-12-21,-0.026936
1931-12-22,0.013836
1931-12-23,-0.034775
1931-12-24,0.000082
1931-12-28,-0.026425
1931-12-29,0.020999
1931-12-30,0.016413
1931-12-31,0.009622
1932-01-02,-0.034254
1932-01-04,-0.029541
1932-01-05,-0.003184
1932-01-06,0.064877
1932-01-07,0.019935
1932-01-08,0.038533
1932-01-09,-0.015235
1932-01-11,0.010951
1932-01-12,-0.009117
1932-01-13,0.045430
1932-01-14,0.011483
1932-01-15,-0.000578
1932-01-16,-0.015902
1932-01-18,-0.023830
1932-01-19,-0.003667
1932-01-20,0.017504
1932-01-21,-0.000960
1932-01-22,-0.037418
1932-01-23,-0.007708
1932-01-25,0.004270
1932-01-26,0.009333
1932-01-27,-0.016814
1932-01-28,-0.012112
1932-01-29,-0.011981
1932-01-30,-0.003016
1932-02-01,0.037001
1932-02-02,-0.017139
1932-02-03,0.000231
1932-02-04,-0.007266
1932-02-05,-0.026419
1932-02-06,-0.008312
1932-02-08,-0.009511
1932-02-09,-0.012174
1932-02-10,-0.002706
1932-02-11,0.073998
1932-02-13,0.081874
1932-02-15,-0.028067
1932-02-16,0.038481
1932-02-17,-0.034531
1932-02-18,0.022955
1932-02-19,0.001832
1932-02-20,-0.021563
1932-02-23,-0.031685
1932-02-24,0.020226
1932-02-25,-0.006902
1932-02-26,-0.000138
1932-02-27,-0.002252
1932-02-29,-0.001807
1932-03-01,0.004386
1932-03-02,0.040086
1932-03-03,-0.001744
1932-03-04,0.001631
1932-03-05,0.025375
1932-03-07,-0.013508
1932-03-08,0.015609
1932-03-09,-0.014508
1932-03-10,-0.007940
1932-03-11,-0.022616
1932-03-12,0.007128
1932-03-14,-0.032339
1932-03-15,-0.001949
1932-03-16,-0.020394
1932-03-17,0.018660
1932-03-18,-0.025465
1932-03-19,-0.007158
1932-03-21,0.012806
1932-03-22,-0.006677
1932-03-23,-0.014165
1932-03-24,-0.009099
1932-03-26,-0.026340
1932-03-28,-0.007748
1932-03-29,0.003322
1932-03-30,0.016918
1932-03-31,-0.047250
1932-04-01,-0.014996
1932-04-02,-0.010302
1932-04-04,-0.008047
1932-04-05,-0.036914
1932-04-06,-0.023636
1932-04-07,-0.008771
1932-04-08,-0.039605
1932-04-09,0.019191
1932-04-11,-0.032766
1932-04-12,-0.003162
1932-04-13,-0.011737
1932-04-14,0.031781
1932-04-15,0.028417
1932-04-16,-0.011316
1932-04-18,-0.027714
1932-04-19,-0.012360
1932-04-20,-0.002219
1932-04-21,0.029647
1932-04-22,-0.038350
1932-04-23,0.008994
1932-04-25,0.001106
1932-04-26,0.013041
1932-04-27,0.021414
1932-04-28,-0.034341
1932-04-29,-0.029247
1932-04-30,0.000457
1932-05-02,-0.013349
1932-05-03,-0.012450
1932-05-04,0.007992
1932-05-05,-0.007118
1932-05-06,0.061270
1932-05-07,-0.009448
1932-05-09,-0.010834
1932-05-10,0.009886
1932-05-11,-0.001902
1932-05-12,-0.029613
1932-05-13,-0.030645
1932-05-14,-0.013338
1932-05-16,0.016456
1932-05-17,0.000154
1932-05-18,-0.019079
1932-05-19,0.001388
1932-05-20,0.000526
1932-05-21,0.000310
1932-05-23,-0.007343
1932-05-24,-0.035757
1932-05-25,-0.030248
1932-05-26,0.008478
1932-05-27,-0.042922
1932-05-28,0.002291
1932-05-31,-0.068472
1932-06-01,-0.010212
1932-06-02,0.042137
1932-06-03,0.041583
1932-06-04,0.064284
1932-06-06,-0.021884
1932-06-07,-0.036397
1932-06-08,-0.048653
1932-06-09,-0.002349
1932-06-10,0.062767
1932-06-11,-0.004670
1932-06-13,-0.009901
1932-06-14,0.020241
1932-06-15,0.032513
1932-06-16,0.003268
1932-06-17,-0.046903
1932-06-18,0.002777
1932-06-20,0.004698
1932-06-21,-0.020723
1932-06-22,-0.002321
1932-06-23,0.009218
1932-06-24,-0.035251
1932-06-25,-0.002352
1932-06-27,-0.028505
1932-06-28,0.000564
1932-06-29,0.006648
1932-06-30,-0.012668
1932-07-01,0.026432
1932-07-05,-0.008421
1932-07-06,0.019101
1932-07-07,-0.029224
1932-07-08,-0.012440
1932-07-09,0.009574
1932-07-11,0.025061
1932-07-12,0.002985
1932-07-13,0.040975
1932-07-14,-0.018208
1932-07-15,0.042672
1932-07-16,0.001536
1932-07-18,-0.024883
1932-07-19,-0.004339
1932-07-20,0.029464
1932-07-21,0.025077
1932-07-22,0.028604
1932-07-23,0.002382
1932-07-25,0.044385
1932-07-26,-0.010064
1932-07-27,0.043126
1932-07-28,0.032805
1932-07-29,0.026769
1932-07-30,0.007437
1932-08-01,-0.003368
1932-08-02,-0.024887
1932-08-03,0.078500
1932-08-04,0.017150
1932-08-05,0.037384
1932-08-06,0.059222
1932-08-08,0.028456
1932-08-09,-0.000942
1932-08-10,0.041296
1932-08-11,-0.013757
1932-08-12,-0.063166
1932-08-13,-0.010034
1932-08-15,0.060787
1932-08-16,0.033640
1932-08-17,-0.021002
1932-08-18,0.010101
1932-08-19,-0.008151
1932-08-20,0.002719
1932-08-22,0.058337
1932-08-23,0.020935
1932-08-24,0.023302
1932-08-25,-0.004447
1932-08-26,0.012826
1932-08-27,0.018803
1932-08-29,0.002414
1932-08-30,-0.012789
1932-08-31,-0.009698
1932-09-01,0.004159
1932-09-02,0.045391
1932-09-03,0.023269
1932-09-06,-0.019875
1932-09-07,0.040041
1932-09-08,-0.029005
1932-09-09,-0.021696
1932-09-10,0.000814
1932-09-12,-0.064816
1932-09-13,-0.040650
1932-09-14,-0.051560
1932-09-15,0.040680
1932-09-16,-0.006695
1932-09-17,-0.009381
1932-09-19,-0.016029
1932-09-20,0.029553
1932-09-21,0.109846
1932-09-22,-0.025675
1932-09-23,0.013363
1932-09-24,0.013175
1932-09-26,-0.049466
1932-09-27,0.007499
1932-09-28,0.023735
1932-09-29,-0.026916
1932-09-30,-0.001937
1932-10-01,0.007022
1932-10-03,-0.013680
1932-10-04,0.000955
1932-10-05,-0.073118
1932-10-06,0.000520
1932-10-07,-0.050421
1932-10-08,-0.029654
1932-10-10,-0.055051
1932-10-11,0.068950
1932-10-13,-0.024944
1932-10-14,0.064436
1932-10-15,0.007562
1932-10-17,-0.025918
1932-10-18,0.016058
1932-10-19,0.035722
1932-10-20,-0.017954
1932-10-21,-0.054478
1932-10-22,-0.000998
1932-10-24,0.004035
1932-10-25,-0.008718
1932-10-26,0.013858
1932-10-27,0.009505
1932-10-28,0.016328
1932-10-29,-0.011520
1932-10-31,-0.007234
1932-11-01,-0.036054
1932-11-02,-0.031272
1932-11-03,-0.006041
1932-11-04,0.054246
1932-11-05,0.011662
1932-11-07,0.035674
1932-11-09,-0.037747
1932-11-10,0.064675
1932-11-11,0.036417
1932-11-12,0.000054
1932-11-14,-0.028231
1932-11-15,-0.001623
1932-11-16,-0.028811
1932-11-17,-0.007242
1932-11-18,-0.000964
1932-11-19,0.014269
1932-11-21,-0.005167
1932-11-22,-0.003218
1932-11-23,-0.040676
1932-11-25,-0.011899
1932-11-26,0.004708
1932-11-28,-0.003904
1932-11-29,-0.003962
1932-11-30,-0.026458
1932-12-01,0.023463
1932-12-02,-0.031470
1932-12-03,-0.002925
1932-12-05,0.009398
1932-12-06,0.044119
1932-12-07,0.004553
1932-12-08,-0.000790
1932-12-09,0.022133
1932-12-10,-0.005376
1932-12-12,0.005213
1932-12-13,-0.012572
1932-12-14,0.016537
1932-12-15,-0.005239
1932-12-16,-0.005845
1932-12-17,-0.000516
1932-12-19,-0.003308
1932-12-20,-0.019740
1932-12-21,-0.004029
1932-12-22,-0.033309
1932-12-23,-0.001930
1932-12-24,0.013195
1932-12-27,-0.006392
1932-12-28,0.000567
1932-12-29,0.015463
1932-12-30,0.026839
1932-12-31,0.000027
1933-01-03,-0.007515
1933-01-04,0.042849
1933-01-05,-0.002933
1933-01-06,0.014263
1933-01-09,-0.010697
1933-01-10,0.025346
1933-01-11,-0.001976
1933-01-12,-0.010146
1933-01-13,-0.002010
1933-01-14,-0.002060
1933-01-16,-0.022481
1933-01-17,0.001290
1933-01-18,-0.016165
1933-01-19,0.005180
1933-01-20,0.012225
1933-01-21,0.004325
1933-01-23,-0.008859
1933-01-24,-0.004387
1933-01-25,0.014193
1933-01-26,-0.005311
1933-01-27,-0.003081
1933-01-28,-0.008090
1933-01-30,0.000040
1933-01-31,-0.002031
1933-02-01,-0.029206
1933-02-02,-0.017028
1933-02-03,-0.000571
1933-02-04,-0.009879
1933-02-06,0.000482
1933-02-07,0.009230
1933-02-08,0.011397
1933-02-09,0.020449
1933-02-10,-0.010585
1933-02-11,0.003269
1933-02-14,-0.047127
1933-02-15,-0.000964
1933-02-16,-0.020747
1933-02-17,0.015072
1933-02-18,-0.003411
1933-02-20,-0.027337
1933-02-21,-0.006268
1933-02-23,-0.040306
1933-02-24,0.030173
1933-02-25,-0.047506
1933-02-27,-0.012972
1933-02-28,0.021503
1933-03-01,0.016143
1933-03-02,-0.018312
1933-03-03,0.031071
1933-03-15,0.156838
1933-03-16,0.015153
1933-03-17,-0.035167
1933-03-18,-0.002565
1933-03-20,-0.013573
1933-03-21,-0.044215
1933-03-22,-0.012024
1933-03-23,0.017346
1933-03-24,-0.004052
1933-03-25,-0.005627
1933-03-27,-0.020530
1933-03-28,0.016334
1933-03-29,-0.018420
1933-03-30,-0.004634
1933-03-31,-0.027237
1933-04-01,0.005080
1933-04-03,-0.001202
1933-04-04,0.003626
1933-04-05,0.009918
1933-04-06,0.018616
1933-04-07,0.009977
1933-04-08,0.013505
1933-04-10,0.048575
1933-04-11,-0.007246
1933-04-12,-0.015033
1933-04-13,0.035769
1933-04-15,-0.002265
1933-04-17,-0.020038
1933-04-18,0.019618
1933-04-19,0.070632
1933-04-20,0.082987
1933-04-21,-0.035358
1933-04-22,0.037002
1933-04-24,0.023747
1933-04-25,-0.022704
1933-04-26,0.004799
1933-04-27,-0.008460
1933-04-28,0.013213
1933-04-29,0.060017
1933-05-01,0.014292
1933-05-02,0.001010
1933-05-03,-0.001983
1933-05-04,0.030145
1933-05-05,0.010614
1933-05-06,-0.027821
1933-05-08,-0.014596
1933-05-09,0.005659
1933-05-10,0.048654
1933-05-11,0.031307
1933-05-12,0.001652
1933-05-13,-0.018254
1933-05-15,-0.010382
1933-05-16,0.019850
1933-05-17,0.013781
1933-05-18,-0.003783
1933-05-19,-0.005548
1933-05-20,-0.017005
1933-05-22,-0.001864
1933-05-23,0.036176
1933-05-24,0.020467
1933-05-25,-0.005640
1933-05-26,0.028820
1933-05-27,0.036769
1933-05-29,0.016288
1933-05-31,-0.009396
